"migration_rate","area","niches","mean_sp"
0.024,36,4,5.19
0.024,36,3,4.57
0.024,36,2,4.14
0.024,38,19,11.71
0.024,38,2,4.16
0.024,40,20,12.46
0.024,40,10,8.46
0.024,40,8,7.51
0.024,40,5,5.83
0.024,40,4,5.25
0.024,40,2,4.46
0.024,21,7,6.16
0.024,21,3,3.8
0.024,27,9,7.63
0.024,27,3,4.04
0.024,33,11,8.69
0.024,33,3,4.46
0.024,39,13,9.66
0.024,39,3,4.95
0.024,42,14,10.24
0.024,42,7,7.4
0.024,42,6,6.48
0.024,42,3,4.7
0.024,45,15,10.62
0.024,45,9,8.12
0.024,45,5,5.96
0.024,45,3,4.94
0.024,48,16,11.17
0.024,48,12,9.26
0.024,48,8,7.94
0.024,48,6,6.96
0.024,48,4,5.81
0.024,48,3,5.24
0.024,51,17,11.73
0.024,51,3,5.31
0.024,54,18,11.98
0.024,54,9,8.86
0.024,54,6,7.15
0.024,54,3,5.76
0.024,57,19,12.52
0.024,57,3,5.7
0.024,44,11,8.84
0.024,44,4,5.58
0.024,52,13,10.19
0.024,52,4,6.05
0.024,56,14,10.52
0.024,56,8,8.1
0.024,56,7,7.6
0.024,56,4,6.31
0.024,25,5,5.02
0.024,35,7,6.65
0.024,35,5,5.83
0.024,50,10,9.08
0.024,50,5,6.16
0.024,55,11,9.47
0.024,55,5,6.63
0.024,49,7,7.41
0.027,1,1,1
0.027,2,2,1.92
0.027,2,1,1.04
0.027,3,3,2.85
0.027,3,1,1.2
0.027,4,4,3.55
0.027,4,2,2.01
0.027,4,1,1.2
0.027,5,5,4.27
0.027,5,1,1.19
0.027,6,6,4.91
0.027,6,3,2.91
0.027,6,2,2.13
0.027,6,1,1.41
0.027,7,7,5.64
0.027,7,1,1.39
0.027,8,8,6.25
0.027,8,4,3.71
0.027,8,2,2.26
0.027,8,1,1.47
0.027,9,9,6.81
0.027,9,3,3.07
0.027,9,1,1.52
0.027,10,10,7.44
0.027,10,5,4.57
0.027,10,2,2.27
0.027,10,1,1.63
0.027,11,11,7.96
0.027,11,1,1.87
0.027,12,12,8.6
0.027,12,6,5.33
0.027,12,4,4.02
0.027,12,3,3.23
0.027,12,2,2.6
0.027,12,1,1.79
0.027,13,13,8.91
0.027,13,1,1.88
0.027,14,14,9.48
0.027,14,7,5.83
0.027,14,2,2.67
0.027,14,1,1.85
0.027,15,15,10.19
0.027,15,5,4.71
0.027,15,3,3.4
0.027,15,1,2.02
0.027,16,16,10.44
0.027,16,8,6.45
0.027,16,4,4.2
0.027,16,2,2.86
0.027,16,1,2.03
0.027,17,17,11.01
0.027,17,1,2.28
0.027,18,18,11.63
0.027,18,9,7.25
0.027,18,6,5.55
0.027,18,3,3.59
0.027,18,2,3.05
0.027,18,1,2.28
0.027,19,19,11.65
0.027,19,1,2.3
0.027,20,20,11.91
0.027,20,10,7.82
0.027,20,5,5.08
0.027,20,4,4.35
0.027,20,2,3.15
0.027,20,1,2.43
0.027,22,11,8.39
0.027,22,2,3.2
0.027,24,12,8.98
0.027,24,8,6.83
0.027,24,6,5.78
0.027,24,4,4.47
0.027,24,3,3.85
0.027,24,2,3.42
0.027,26,13,9.61
0.027,26,2,3.66
0.027,28,14,9.84
0.027,28,7,6.44
0.027,28,4,4.8
0.027,28,2,3.95
0.027,30,15,10.43
0.027,30,10,8.04
0.027,30,6,6.16
0.027,30,5,5.68
0.027,30,3,4.4
0.027,30,2,3.63
0.027,32,16,10.74
0.027,32,8,7.11
0.027,32,4,4.9
0.027,32,2,3.93
0.027,34,17,11.06
0.027,34,2,3.97
0.027,36,18,11.69
0.027,36,12,9.2
0.027,36,9,7.82
0.027,36,6,6.52
0.027,36,4,5.64
0.027,36,3,4.95
0.027,36,2,4.36
0.027,38,19,12.07
0.027,38,2,4.2
0.027,40,20,12.44
0.027,40,10,8.5
0.027,40,8,7.63
0.027,40,5,5.94
0.027,40,4,5.6
0.027,40,2,4.5
0.027,21,7,6.16
0.027,21,3,3.62
0.027,27,9,7.42
0.027,27,3,4.32
0.027,33,11,8.72
0.027,33,3,4.44
0.027,39,13,9.5
0.027,39,3,4.94
0.027,42,14,10.06
0.027,42,7,7.17
0.027,42,6,6.61
0.027,42,3,5.19
0.027,45,15,10.73
0.027,45,9,8.35
0.027,45,5,6.11
0.027,45,3,5.5
0.027,48,16,11.29
0.027,48,12,9.58
0.027,48,8,7.84
0.027,48,6,7.03
0.027,48,4,6.06
0.027,48,3,5.28
0.027,51,17,11.76
0.027,51,3,5.77
0.027,54,18,12.37
0.027,54,9,8.77
0.027,54,6,7.01
0.027,54,3,5.67
0.027,57,19,12.53
0.027,57,3,6.15
0.027,44,11,9.11
0.027,44,4,6.07
0.027,52,13,10.2
0.027,52,4,6.23
0.027,56,14,10.67
0.027,56,8,8.18
0.027,56,7,7.73
0.027,56,4,6.38
0.027,25,5,5.38
0.027,35,7,7.15
0.027,35,5,5.78
0.027,50,10,8.82
0.027,50,5,6.5
0.027,55,11,9.38
0.027,55,5,6.8
0.027,49,7,7.57
0.03,1,1,1
0.03,2,2,1.9
0.03,2,1,1.07
0.03,3,3,2.76
0.03,3,1,1.07
0.03,4,4,3.62
0.03,4,2,2
0.03,4,1,1.23
0.03,5,5,4.27
0.03,5,1,1.3
0.03,6,6,4.92
0.03,6,3,2.88
0.03,6,2,2.13
0.03,6,1,1.42
0.03,7,7,5.77
0.03,7,1,1.39
0.03,8,8,6.26
0.03,8,4,3.71
0.03,8,2,2.34
0.03,8,1,1.46
0.03,9,9,7.06
0.03,9,3,3.06
0.03,9,1,1.54
0.03,10,10,7.5
0.03,10,5,4.65
0.03,10,2,2.4
0.03,10,1,1.73
0.03,11,11,7.96
0.03,11,1,1.72
0.03,12,12,8.47
0.03,12,6,5.3
0.03,12,4,3.87
0.03,12,3,3.25
0.03,12,2,2.36
0.03,12,1,1.81
0.03,13,13,9.21
0.03,13,1,1.92
0.03,14,14,9.71
0.03,14,7,5.88
0.03,14,2,2.73
0.03,14,1,2.06
0.03,15,15,10.16
0.03,15,5,4.71
0.03,15,3,3.56
0.03,15,1,2.1
0.03,16,16,10.2
0.03,16,8,6.47
0.03,16,4,4.25
0.03,16,2,2.99
0.03,16,1,2.24
0.03,17,17,10.64
0.03,17,1,2.28
0.03,18,18,11.19
0.03,18,9,7.2
0.03,18,6,5.76
0.03,18,3,3.55
0.03,18,2,3.11
0.03,18,1,2.56
0.03,19,19,11.81
0.03,19,1,2.62
0.03,20,20,11.89
0.03,20,10,7.71
0.03,20,5,5
0.03,20,4,4.6
0.03,20,2,3.26
0.03,20,1,2.62
0.03,22,11,8.27
0.03,22,2,3.34
0.03,24,12,9.09
0.03,24,8,6.87
0.03,24,6,5.84
0.03,24,4,4.58
0.03,24,3,4.15
0.03,24,2,3.52
0.03,26,13,9.32
0.03,26,2,3.79
0.03,28,14,9.55
0.03,28,7,6.27
0.03,28,4,4.81
0.03,28,2,3.5
0.03,30,15,10.33
0.03,30,10,8.14
0.03,30,6,6.22
0.03,30,5,5.9
0.03,30,3,4.53
0.03,30,2,4.13
0.03,32,16,10.78
0.03,32,8,7.46
0.03,32,4,5.04
0.03,32,2,4.03
0.03,34,17,11.31
0.03,34,2,4.28
0.03,36,18,11.67
0.03,36,12,9.28
0.03,36,9,8.14
0.03,36,6,6.75
0.03,36,4,5.55
0.03,36,3,5
0.03,36,2,4.39
0.03,38,19,11.87
0.03,38,2,4.57
0.03,40,20,12.8
0.03,40,10,8.55
0.03,40,8,7.58
0.03,40,5,6.15
0.03,40,4,5.73
0.03,40,2,4.72
0.03,21,7,6.11
0.03,21,3,3.84
0.03,27,9,7.44
0.03,27,3,4.19
0.03,33,11,8.87
0.03,33,3,4.7
0.03,39,13,9.63
0.03,39,3,5.09
0.03,42,14,10.37
0.03,42,7,7.3
0.03,42,6,6.92
0.03,42,3,5.02
0.03,45,15,10.68
0.03,45,9,8.43
0.03,45,5,6.45
0.03,45,3,5.65
0.03,48,16,11.05
0.03,48,12,9.54
0.03,48,8,8.19
0.03,48,6,7.31
0.03,48,4,6.33
0.03,48,3,5.54
0.03,51,17,11.81
0.03,51,3,6.01
0.03,54,18,11.97
0.03,54,9,8.51
0.03,54,6,7.45
0.03,54,3,6.03
0.03,57,19,12.79
0.03,57,3,6.16
0.03,44,11,9.03
0.03,44,4,6.02
0.03,52,13,10.31
0.03,52,4,6.26
0.03,56,14,10.88
0.03,56,8,8.3
0.03,56,7,8.11
0.03,56,4,6.48
0.03,25,5,5.36
0.03,35,7,6.72
0.03,35,5,5.87
0.03,50,10,8.88
0.03,50,5,6.96
0.03,55,11,9.65
0.03,55,5,6.95
0.03,49,7,7.83
0.033,1,1,1
0.033,2,2,1.94
0.033,2,1,1.08
0.033,3,3,2.76
0.033,3,1,1.17
0.033,4,4,3.5
0.033,4,2,1.98
0.033,4,1,1.27
0.033,5,5,4.26
0.033,5,1,1.32
0.033,6,6,5.11
0.033,6,3,2.93
0.033,6,2,2.15
0.033,6,1,1.42
0.033,7,7,5.59
0.033,7,1,1.43
0.033,8,8,6.08
0.033,8,4,3.83
0.033,8,2,2.46
0.033,8,1,1.69
0.033,9,9,6.87
0.033,9,3,3.09
0.033,9,1,1.71
0.033,10,10,7.48
0.033,10,5,4.45
0.033,10,2,2.39
0.033,10,1,1.84
0.033,11,11,8.03
0.033,11,1,1.81
0.033,12,12,8.55
0.033,12,6,5.17
0.033,12,4,4
0.033,12,3,3.37
0.033,12,2,2.59
0.033,12,1,1.9
0.033,13,13,9.11
0.033,13,1,1.92
0.033,14,14,9.39
0.033,14,7,5.87
0.033,14,2,2.79
0.033,14,1,2.11
0.033,15,15,9.62
0.033,15,5,4.89
0.033,15,3,3.57
0.033,15,1,2.45
0.033,16,16,10.32
0.033,16,8,6.63
0.033,16,4,4.33
0.033,16,2,2.86
0.033,16,1,2.22
0.033,17,17,10.59
0.033,17,1,2.37
0.033,18,18,11.19
0.033,18,9,7.36
0.033,18,6,5.65
0.033,18,3,3.87
0.033,18,2,3.17
0.033,18,1,2.67
0.033,19,19,11.67
0.033,19,1,2.48
0.033,20,20,11.93
0.033,20,10,7.62
0.033,20,5,5.12
0.033,20,4,4.36
0.033,20,2,3.37
0.033,20,1,2.65
0.033,22,11,8.35
0.033,22,2,3.4
0.033,24,12,8.92
0.033,24,8,6.98
0.033,24,6,5.9
0.033,24,4,4.77
0.033,24,3,4.35
0.033,24,2,3.78
0.033,26,13,9.48
0.033,26,2,3.99
0.033,28,14,9.68
0.033,28,7,6.54
0.033,28,4,5.14
0.033,28,2,3.71
0.033,30,15,10.34
0.033,30,10,8.14
0.033,30,6,6.11
0.033,30,5,5.7
0.033,30,3,4.55
0.033,30,2,4.03
0.033,32,16,10.82
0.033,32,8,7.17
0.033,32,4,5.47
0.033,32,2,4.2
0.033,34,17,11.42
0.033,34,2,4.32
0.033,36,18,11.54
0.033,36,12,9.44
0.033,36,9,7.86
0.033,36,6,6.57
0.033,36,4,5.47
0.033,36,3,5.09
0.033,36,2,4.4
0.033,38,19,12.01
0.033,38,2,4.81
0.033,40,20,12.61
0.033,40,10,8.4
0.033,40,8,7.91
0.033,40,5,6.31
0.033,40,4,5.96
0.033,40,2,4.98
0.033,21,7,6.22
0.033,21,3,3.73
0.033,27,9,7.71
0.033,27,3,4.32
0.033,33,11,8.95
0.033,33,3,4.79
0.033,39,13,9.96
0.033,39,3,5.29
0.033,42,14,10.18
0.033,42,7,7.53
0.033,42,6,6.84
0.033,42,3,5.76
0.033,45,15,11.08
0.033,45,9,8.31
0.033,45,5,6.72
0.033,45,3,6.01
0.033,48,16,11.25
0.033,48,12,9.56
0.033,48,8,8.03
0.033,48,6,7.61
0.033,48,4,6.34
0.033,48,3,5.92
0.033,51,17,11.61
0.033,51,3,6.31
0.033,54,18,12.31
0.033,54,9,8.71
0.033,54,6,7.3
0.033,54,3,6.34
0.033,57,19,12.68
0.033,57,3,6.51
0.033,44,11,9.31
0.033,44,4,5.96
0.033,52,13,10.05
0.033,52,4,6.77
0.033,56,14,11.07
0.033,56,8,8.48
0.033,56,7,8.21
0.033,56,4,6.79
0.033,25,5,5.41
0.033,35,7,7.32
0.033,35,5,6.1
0.033,50,10,8.95
0.033,50,5,7.07
0.033,55,11,9.75
0.033,55,5,7.43
0.033,49,7,7.71
0.036,1,1,1
0.036,2,2,1.86
0.036,2,1,1.07
0.036,3,3,2.75
0.036,3,1,1.15
0.036,4,4,3.55
0.036,4,2,1.95
0.036,4,1,1.23
0.036,5,5,4.22
0.036,5,1,1.27
0.036,6,6,5.02
0.036,6,3,3.02
0.036,6,2,2.13
0.036,6,1,1.42
0.036,7,7,5.67
0.036,7,1,1.52
0.036,8,8,6.29
0.036,8,4,3.76
0.036,8,2,2.27
0.036,8,1,1.69
0.036,9,9,6.77
0.036,9,3,3.28
0.036,9,1,1.8
0.036,10,10,7.46
0.036,10,5,4.5
0.036,10,2,2.5
0.036,10,1,1.78
0.036,11,11,7.85
0.036,11,1,1.89
0.036,12,12,8.66
0.036,12,6,5.2
0.036,12,4,3.91
0.036,12,3,3.51
0.036,12,2,2.66
0.036,12,1,2.03
0.036,13,13,9.04
0.036,13,1,2.09
0.036,14,14,9.51
0.036,14,7,5.97
0.036,14,2,3.15
0.036,14,1,2.19
0.036,15,15,9.78
0.036,15,5,4.93
0.036,15,3,3.51
0.036,15,1,2.29
0.036,16,16,10.49
0.036,16,8,6.62
0.036,16,4,4.26
0.036,16,2,3.01
0.036,16,1,2.52
0.036,17,17,10.86
0.036,17,1,2.36
0.036,18,18,11.32
0.036,18,9,7.27
0.036,18,6,5.67
0.036,18,3,3.95
0.036,18,2,3.26
0.036,18,1,2.76
0.036,19,19,11.75
0.036,19,1,2.69
0.036,20,20,11.86
0.036,20,10,7.73
0.036,20,5,5.29
0.036,20,4,4.75
0.036,20,2,3.38
0.036,20,1,3.03
0.036,22,11,8.27
0.036,22,2,3.42
0.036,24,12,8.85
0.036,24,8,7.17
0.036,24,6,5.85
0.036,24,4,4.84
0.036,24,3,4.16
0.036,24,2,3.74
0.036,26,13,9.25
0.036,26,2,3.92
0.036,28,14,9.86
0.036,28,7,6.64
0.036,28,4,5.25
0.036,28,2,4.19
0.036,30,15,10.1
0.036,30,10,8.25
0.036,30,6,6.39
0.036,30,5,5.76
0.036,30,3,4.66
0.036,30,2,4.41
0.036,32,16,10.83
0.036,32,8,7.44
0.036,32,4,5.14
0.036,32,2,4.37
0.036,34,17,11.3
0.036,34,2,4.63
0.036,36,18,11.68
0.036,36,12,9.64
0.036,36,9,8.17
0.036,36,6,6.59
0.036,36,4,5.88
0.036,36,3,5.14
0.036,36,2,4.77
0.036,38,19,11.88
0.036,38,2,4.96
0.036,40,20,12.66
0.036,40,10,8.83
0.036,40,8,7.81
0.036,40,5,6.41
0.036,40,4,6.1
0.036,40,2,5.14
0.036,21,7,6.47
0.036,21,3,4.16
0.036,27,9,7.42
0.036,27,3,4.49
0.036,33,11,8.98
0.036,33,3,5
0.036,39,13,10.06
0.036,39,3,5.43
0.036,42,14,10.21
0.036,42,7,7.67
0.036,42,6,7.11
0.036,42,3,5.77
0.036,45,15,10.76
0.036,45,9,8.61
0.036,45,5,7.22
0.036,45,3,5.88
0.036,48,16,11.03
0.036,48,12,9.8
0.036,48,8,8.24
0.036,48,6,7.43
0.036,48,4,6.65
0.036,48,3,6.22
0.036,51,17,12.01
0.036,51,3,6.39
0.036,54,18,12.07
0.036,54,9,9.06
0.036,54,6,7.79
0.036,54,3,6.62
0.036,57,19,12.57
0.036,57,3,6.86
0.036,44,11,9.33
0.036,44,4,6.38
0.036,52,13,10.42
0.036,52,4,6.9
0.036,56,14,11.06
0.036,56,8,8.57
0.036,56,7,8.3
0.036,56,4,7.1
0.036,25,5,5.25
0.036,35,7,7.17
0.036,35,5,6.18
0.036,50,10,8.94
0.036,50,5,7.07
0.036,55,11,9.51
0.036,55,5,7.26
0.036,49,7,8.14
0.039,1,1,1
0.039,2,2,1.94
0.039,2,1,1.06
0.039,3,3,2.75
0.039,3,1,1.11
0.039,4,4,3.59
0.039,4,2,2
0.039,4,1,1.25
0.039,5,5,4.39
0.039,5,1,1.38
0.039,6,6,4.93
0.039,6,3,2.87
0.039,6,2,2.22
0.039,6,1,1.47
0.039,7,7,5.74
0.039,7,1,1.49
0.039,8,8,6.32
0.039,8,4,3.7
0.039,8,2,2.43
0.039,8,1,1.69
0.039,9,9,6.92
0.039,9,3,3.12
0.039,9,1,1.71
0.039,10,10,7.54
0.039,10,5,4.5
0.039,10,2,2.56
0.039,10,1,1.94
0.039,11,11,8.04
0.039,11,1,1.89
0.039,12,12,8.56
0.039,12,6,5.16
0.039,12,4,4.08
0.039,12,3,3.55
0.039,12,2,2.83
0.039,12,1,2.06
0.039,13,13,9.22
0.039,13,1,2.1
0.039,14,14,9.42
0.039,14,7,6.03
0.039,14,2,2.8
0.039,14,1,2.22
0.039,15,15,9.87
0.039,15,5,4.92
0.039,15,3,3.74
0.039,15,1,2.5
0.039,16,16,10.25
0.039,16,8,6.68
0.039,16,4,4.31
0.039,16,2,3.12
0.039,16,1,2.43
0.039,17,17,10.7
0.039,17,1,2.74
0.039,18,18,11.25
0.039,18,9,7.13
0.039,18,6,5.6
0.039,18,3,3.99
0.039,18,2,3.35
0.039,18,1,2.79
0.039,19,19,11.74
0.039,19,1,2.82
0.039,20,20,11.79
0.039,20,10,8.05
0.039,20,5,5.13
0.039,20,4,4.59
0.039,20,2,3.57
0.039,20,1,3.05
0.039,22,11,8.34
0.039,22,2,3.63
0.039,24,12,9.01
0.039,24,8,7.06
0.039,24,6,5.95
0.039,24,4,4.99
0.039,24,3,4.47
0.039,24,2,3.8
0.039,26,13,9.53
0.039,26,2,4.16
0.039,28,14,9.75
0.039,28,7,6.99
0.039,28,4,5.3
0.039,28,2,4.18
0.039,30,15,10.28
0.039,30,10,8.28
0.039,30,6,6.45
0.039,30,5,5.93
0.039,30,3,4.76
0.039,30,2,4.4
0.039,32,16,10.76
0.039,32,8,7.66
0.039,32,4,5.76
0.039,32,2,4.57
0.039,34,17,11.29
0.039,34,2,4.48
0.039,36,18,11.59
0.039,36,12,9.55
0.039,36,9,8.15
0.039,36,6,6.65
0.039,36,4,5.83
0.039,36,3,5.38
0.039,36,2,4.72
0.039,38,19,11.76
0.039,38,2,5.18
0.039,40,20,12.47
0.039,40,10,8.7
0.039,40,8,7.81
0.039,40,5,6.55
0.039,40,4,6.31
0.039,40,2,5.37
0.039,21,7,6.37
0.039,21,3,4.39
0.039,27,9,7.54
0.039,27,3,4.69
0.039,33,11,8.98
0.039,33,3,5.09
0.039,39,13,10.12
0.039,39,3,5.63
0.039,42,14,10.59
0.039,42,7,7.67
0.039,42,6,7.18
0.039,42,3,5.85
0.039,45,15,11.21
0.039,45,9,8.69
0.039,45,5,7.28
0.039,45,3,5.74
0.039,48,16,11.44
0.039,48,12,9.8
0.039,48,8,8.59
0.039,48,6,7.48
0.039,48,4,7.01
0.039,48,3,6.31
0.039,51,17,11.79
0.039,51,3,6.23
0.039,54,18,12.63
0.039,54,9,8.98
0.039,54,6,8.1
0.039,54,3,6.94
0.039,57,19,12.57
0.039,57,3,6.87
0.039,44,11,9.2
0.039,44,4,6.51
0.039,52,13,10.46
0.039,52,4,7.23
0.039,56,14,10.93
0.039,56,8,8.84
0.039,56,7,8.35
0.039,56,4,7.06
0.039,25,5,5.54
0.039,35,7,7.35
0.039,35,5,6.05
0.039,50,10,9.21
0.039,50,5,7.39
0.039,55,11,9.65
0.039,55,5,7.41
0.039,49,7,8.15
0.042,1,1,1
0.042,2,2,1.84
0.042,2,1,1.08
0.042,3,3,2.75
0.042,3,1,1.08
0.042,4,4,3.55
0.042,4,2,2.02
0.042,4,1,1.29
0.042,5,5,4.32
0.042,5,1,1.39
0.042,6,6,4.83
0.042,6,3,2.93
0.042,6,2,2.29
0.042,6,1,1.46
0.042,7,7,5.51
0.042,7,1,1.59
0.042,8,8,6.3
0.042,8,4,3.78
0.042,8,2,2.28
0.042,8,1,1.82
0.042,9,9,6.63
0.042,9,3,3.13
0.042,9,1,2.03
0.042,10,10,7.36
0.042,10,5,4.79
0.042,10,2,2.67
0.042,10,1,2
0.042,11,11,7.97
0.042,11,1,2.05
0.042,12,12,8.45
0.042,12,6,5.25
0.042,12,4,3.96
0.042,12,3,3.57
0.042,12,2,2.75
0.042,12,1,2.07
0.042,13,13,9.03
0.042,13,1,2.22
0.042,14,14,9.25
0.042,14,7,6.07
0.042,14,2,2.9
0.042,14,1,2.41
0.042,15,15,10.14
0.042,15,5,4.92
0.042,15,3,3.85
0.042,15,1,2.64
0.042,16,16,10.29
0.042,16,8,6.69
0.042,16,4,4.49
0.042,16,2,3.13
0.042,16,1,2.46
0.042,17,17,10.71
0.042,17,1,2.64
0.042,18,18,11.11
0.042,18,9,7.27
0.042,18,6,5.72
0.042,18,3,4
0.042,18,2,3.4
0.042,18,1,2.91
0.042,19,19,11.54
0.042,19,1,2.9
0.042,20,20,12.14
0.042,20,10,7.99
0.042,20,5,5.33
0.042,20,4,4.7
0.042,20,2,3.67
0.042,20,1,3.03
0.042,22,11,8.21
0.042,22,2,3.75
0.042,24,12,8.83
0.042,24,8,7.07
0.042,24,6,6.01
0.042,24,4,4.99
0.042,24,3,4.6
0.042,24,2,3.78
0.042,26,13,9.44
0.042,26,2,4.27
0.042,28,14,9.77
0.042,28,7,6.91
0.042,28,4,5.4
0.042,28,2,4.08
0.042,30,15,10.4
0.042,30,10,8.09
0.042,30,6,6.31
0.042,30,5,6.1
0.042,30,3,5.08
0.042,30,2,4.52
0.042,32,16,10.68
0.042,32,8,7.76
0.042,32,4,5.71
0.042,32,2,4.86
0.042,34,17,11.33
0.042,34,2,5.1
0.042,36,18,11.82
0.042,36,12,9.2
0.042,36,9,8.34
0.042,36,6,6.99
0.042,36,4,5.97
0.042,36,3,5.46
0.042,36,2,4.89
0.042,38,19,11.92
0.042,38,2,5.35
0.042,40,20,12.67
0.042,40,10,8.61
0.042,40,8,8
0.042,40,5,6.76
0.042,40,4,6.43
0.042,40,2,5.61
0.042,21,7,6.68
0.042,21,3,4.25
0.042,27,9,7.53
0.042,27,3,4.71
0.042,33,11,8.96
0.042,33,3,5.37
0.042,39,13,9.91
0.042,39,3,5.54
0.042,42,14,10.65
0.042,42,7,7.92
0.042,42,6,7.6
0.042,42,3,6.08
0.042,45,15,11.16
0.042,45,9,8.81
0.042,45,5,7.03
0.042,45,3,6.07
0.042,48,16,11.48
0.042,48,12,9.86
0.042,48,8,8.78
0.042,48,6,7.78
0.042,48,4,6.93
0.042,48,3,6.07
0.042,51,17,11.91
0.042,51,3,6.77
0.042,54,18,12.3
0.042,54,9,9.15
0.042,54,6,8.07
0.042,54,3,6.86
0.042,57,19,12.67
0.042,57,3,7.07
0.042,44,11,9.5
0.042,44,4,6.59
0.042,52,13,10.49
0.042,52,4,7.02
0.042,56,14,11.14
0.042,56,8,8.98
0.042,56,7,8.65
0.042,56,4,7.85
0.042,25,5,5.68
0.042,35,7,7.38
0.042,35,5,6.42
0.042,50,10,9.16
0.042,50,5,7.33
0.042,55,11,10
0.042,55,5,7.98
0.042,49,7,8.26
0.045,1,1,1
0.045,2,2,1.93
0.045,2,1,1.09
0.045,3,3,2.81
0.045,3,1,1.19
0.045,4,4,3.61
0.045,4,2,2.08
0.045,4,1,1.29
0.045,5,5,4.27
0.045,5,1,1.46
0.045,6,6,5.11
0.045,6,3,3.1
0.045,6,2,2.26
0.045,6,1,1.56
0.045,7,7,5.59
0.045,7,1,1.57
0.045,8,8,6.4
0.045,8,4,3.78
0.045,8,2,2.45
0.045,8,1,1.82
0.045,9,9,6.7
0.045,9,3,3.43
0.045,9,1,1.95
0.045,10,10,7.41
0.045,10,5,4.62
0.045,10,2,2.63
0.045,10,1,1.91
0.045,11,11,7.85
0.045,11,1,2.03
0.045,12,12,8.62
0.045,12,6,5.36
0.045,12,4,4.12
0.045,12,3,3.62
0.045,12,2,2.92
0.045,12,1,2.32
0.045,13,13,8.85
0.045,13,1,2.2
0.045,14,14,9.11
0.045,14,7,5.82
0.045,14,2,2.93
0.045,14,1,2.39
0.045,15,15,9.94
0.045,15,5,4.93
0.045,15,3,3.66
0.045,15,1,2.5
0.045,16,16,10.26
0.045,16,8,6.76
0.045,16,4,4.32
0.045,16,2,3.19
0.045,16,1,2.73
0.045,17,17,10.63
0.045,17,1,2.63
0.045,18,18,11.2
0.045,18,9,7.25
0.045,18,6,5.66
0.045,18,3,4.22
0.045,18,2,3.41
0.045,18,1,2.85
0.045,19,19,11.45
0.045,19,1,2.98
0.045,20,20,11.82
0.045,20,10,7.81
0.045,20,5,5.28
0.045,20,4,4.57
0.045,20,2,3.61
0.045,20,1,2.84
0.045,22,11,8.23
0.045,22,2,3.79
0.045,24,12,8.86
0.045,24,8,6.98
0.045,24,6,6.2
0.045,24,4,5.09
0.045,24,3,4.65
0.045,24,2,4
0.045,26,13,9.17
0.045,26,2,4.12
0.045,28,14,9.82
0.045,28,7,6.87
0.045,28,4,5.42
0.045,28,2,4.44
0.045,30,15,10.14
0.045,30,10,8.39
0.045,30,6,6.45
0.045,30,5,6.04
0.045,30,3,5.07
0.045,30,2,4.71
0.045,32,16,10.65
0.045,32,8,7.6
0.045,32,4,5.58
0.045,32,2,4.84
0.045,34,17,11.35
0.045,34,2,5
0.045,36,18,11.78
0.045,36,12,9.67
0.045,36,9,8.2
0.045,36,6,6.93
0.045,36,4,6.19
0.045,36,3,5.79
0.045,36,2,5.08
0.045,38,19,12.11
0.045,38,2,5.41
0.045,40,20,12.62
0.045,40,10,8.66
0.045,40,8,7.86
0.045,40,5,7.09
0.045,40,4,6.33
0.045,40,2,5.69
0.045,21,7,6.25
0.045,21,3,4.2
0.045,27,9,7.49
0.045,27,3,4.81
0.045,33,11,9.05
0.045,33,3,5.51
0.045,39,13,10.09
0.045,39,3,6.16
0.045,42,14,10.38
0.045,42,7,7.66
0.045,42,6,7.31
0.045,42,3,5.88
0.045,45,15,10.77
0.045,45,9,8.96
0.045,45,5,7.55
0.045,45,3,6.7
0.045,48,16,11.48
0.045,48,12,10.3
0.045,48,8,8.73
0.045,48,6,7.74
0.045,48,4,7.03
0.045,48,3,6.58
0.045,51,17,11.93
0.045,51,3,7.12
0.045,54,18,12.22
0.045,54,9,9.61
0.045,54,6,8.18
0.045,54,3,7.16
0.045,57,19,12.66
0.045,57,3,7.47
0.045,44,11,9.81
0.045,44,4,6.97
0.045,52,13,10.95
0.045,52,4,7.03
0.045,56,14,10.99
0.045,56,8,9.14
0.045,56,7,9.02
0.045,56,4,7.7
0.045,25,5,5.77
0.045,35,7,7.69
0.045,35,5,6.69
0.045,50,10,9.5
0.045,50,5,7.59
0.045,55,11,9.9
0.045,55,5,8.12
0.045,49,7,8.53
0.048,1,1,1
0.048,2,2,1.9
0.048,2,1,1.08
0.048,3,3,2.66
0.048,3,1,1.15
0.048,4,4,3.67
0.048,4,2,2.13
0.048,4,1,1.35
0.048,5,5,4.31
0.048,5,1,1.43
0.048,6,6,5.16
0.048,6,3,3.01
0.048,6,2,2.37
0.048,6,1,1.53
0.048,7,7,5.65
0.048,7,1,1.64
0.048,8,8,6.33
0.048,8,4,3.71
0.048,8,2,2.34
0.048,8,1,1.88
0.048,9,9,6.82
0.048,9,3,3.13
0.048,9,1,1.82
0.048,10,10,7.51
0.048,10,5,4.6
0.048,10,2,2.64
0.048,10,1,1.99
0.048,11,11,7.77
0.048,11,1,2.09
0.048,12,12,8.26
0.048,12,6,5.35
0.048,12,4,4.13
0.048,12,3,3.42
0.048,12,2,2.88
0.048,12,1,2.07
0.048,13,13,8.96
0.048,13,1,2.33
0.048,14,14,9.3
0.048,14,7,5.95
0.048,14,2,3.12
